pod_name,namespace,cpu_request,cpu_limit,memory_request,memory_limit,cpu_usage,memory_usage,node_name,pod_status,restart_count,uptime_seconds,deployment_strategy,scaling_policy,network_bandwidth_usage
pod_9234,prod,1.5867707010964864,2.6979029567165558,1892.4499097913229,8102.8684143317405,3.785096392841209,2054.3254924958856,node_12,Failed,4,81268,RollingUpdate,Auto,366.30665093524993
pod_9235,kube-system,0.8709873845661551,1.043395904752651,3135.4962506818406,1376.469125119833,3.2792087413498936,2537.142996784136,node_47,Pending,4,26847,RollingUpdate,Auto,910.1444593836036
pod_9236,kube-system,1.6251451800893781,3.4310191817861604,2556.305713305341,2981.1868406484136,2.9137800680029446,5756.456699082006,node_6,Failed,7,56130,Recreate,Auto,31.472377357795402
pod_9237,dev,0.8473269977344163,3.0366703282325775,3078.549248558946,4119.000195992112,2.9345984543071832,7778.591874573624,node_40,Failed,3,15836,Recreate,Manual,629.0038394131777
pod_9238,default,1.7361962267832018,1.2346325484893925,3439.241771900851,4061.020165500198,1.9340183328252873,5636.868568834684,node_4,Unknown,9,80303,RollingUpdate,Manual,497.85344544962726
pod_9239,prod,1.7552407938884786,2.2479020019168225,3116.739113993868,3576.674311087313,0.0014346539869727337,1166.7929718871192,node_0,Pending,7,87120,RollingUpdate,Manual,310.5826470558295
pod_9240,kube-system,0.6945684728517926,3.6309639366545197,1550.2859964459283,7423.372546018199,1.7014340183054983,5074.988594366439,node_12,Succeeded,5,69203,RollingUpdate,Manual,261.00690135988003
pod_9241,kube-system,0.7932403130949529,2.8073455391561244,2751.5395782053765,5286.3816095477005,1.9881116501441625,899.7155803784972,node_8,Running,1,44832,RollingUpdate,Manual,783.0847387125132
pod_9242,dev,0.2162123732861458,3.1648718522949513,3261.137066212559,7684.395867246694,0.07902144668449163,7991.4485821181115,node_26,Failed,1,19903,Recreate,Manual,357.93273505348344
pod_9243,prod,0.7845001081667604,2.206723982384971,1257.3116761130584,7838.348619721028,1.8443564622409472,3113.7843718758922,node_37,Failed,5,96207,Recreate,Manual,225.4352534994486
pod_9244,dev,0.27617369922157686,3.6507775552746593,2639.325667987282,7533.595685664987,3.3505344164817403,7589.65647164299,node_25,Succeeded,9,73218,RollingUpdate,Auto,849.8213768819328
pod_9245,prod,1.9896507344115055,3.117315792013767,3167.06741309352,2246.8423911484424,2.817284755289166,1948.7682661685867,node_2,Unknown,3,69774,Recreate,Manual,370.3705493288034
pod_9246,default,1.262713873997338,2.00891845066836,3650.7096614850684,7812.871480894331,1.032039875403421,6273.425403703764,node_25,Failed,3,76513,RollingUpdate,Manual,64.75241375690999
pod_9247,default,1.0186128329127913,2.04688212055562,3573.500710278847,7409.228500110883,2.4272997505478298,2763.528213163627,node_17,Pending,4,71612,Recreate,Manual,286.4563064283685
pod_9248,default,1.4294516094825596,2.7791408778039832,2500.129843671326,4280.056914872243,2.057426404845768,2344.4564453179173,node_44,Succeeded,3,85036,Recreate,Auto,328.77711939679364
pod_9249,kube-system,1.4853364233382915,3.8650078144700637,2958.2758215569993,2625.6872139273933,1.6386890635058449,5971.300237985361,node_34,Failed,2,31098,RollingUpdate,Manual,892.1744436186718
pod_9250,prod,0.8774606712789765,1.8413950201989495,704.7750281786783,1680.7392837192458,3.7463337874809826,2307.98122217527,node_18,Pending,3,45790,Recreate,Auto,390.96299866552783
pod_9251,prod,0.9361659751780507,2.431050334053799,2135.564553150988,6563.890758187095,3.047242508877732,4668.567253353109,node_45,Pending,2,81064,RollingUpdate,Manual,241.98950239617233
pod_9252,prod,1.746543449762474,1.3379034827239353,1766.2102710961199,5601.506930065794,2.3873609769137616,1693.8847507181745,node_31,Failed,5,30006,RollingUpdate,Manual,34.00511779381243
pod_9253,default,1.8433133446742092,2.9855089777169725,534.1924869504467,2934.9284434732467,2.227331272565786,2088.637370239029,node_49,Pending,2,46539,RollingUpdate,Auto,422.2047130379969
pod_9254,prod,1.6987543983806477,2.4166546356938623,1428.586451340496,3979.0993032892993,0.7578095204693165,7782.598135114068,node_22,Unknown,7,23613,RollingUpdate,Auto,949.5300825026061
pod_9255,default,0.4187438860014866,1.8453753410795402,1232.1787713188432,4418.785184951616,1.4338284872730918,1169.3034877490481,node_10,Unknown,8,60100,RollingUpdate,Manual,22.73372292939124
pod_9256,prod,0.16972439495565256,1.8365994366831975,654.3557697172735,5417.258214528047,2.0755564165950724,2512.8741125778943,node_24,Unknown,7,77440,RollingUpdate,Auto,35.815763858252694
pod_9257,prod,0.7027852115330633,2.4093890180815016,3499.746882203412,534.7677820822906,1.1222523778055278,7356.550376993315,node_41,Succeeded,9,21117,Recreate,Manual,164.34138496573104
pod_9258,prod,1.4612535843680288,3.901156813558959,1974.2864583327648,2487.685561602908,1.6822282450929893,6274.701123861453,node_40,Succeeded,5,63999,Recreate,Manual,857.596795780971
pod_9259,kube-system,0.7011950658792855,3.7275241510872688,994.2130216648804,5179.337745654299,0.38813646112518496,1950.4679650149046,node_42,Pending,9,84089,RollingUpdate,Manual,160.93208044219287
pod_9260,prod,1.0143488295452958,1.969143946352206,3976.607277925431,5717.73125018819,0.3480581666169673,4796.441373826845,node_18,Running,5,30959,Recreate,Manual,304.206518863569
pod_9261,kube-system,1.22103693947373,1.445899878510636,525.9486506209614,5693.027478797546,1.100809863403084,7008.462733855457,node_24,Succeeded,2,87791,RollingUpdate,Auto,190.84809068721066
pod_9262,default,1.7663742952334138,1.3944462179254837,1430.6690305497964,6534.411138958326,1.161644743807873,7570.137917561622,node_4,Pending,7,45172,Recreate,Auto,961.5907921712869
pod_9263,kube-system,1.7318608011402556,2.1150474971548956,904.1143098086994,3040.9826071019766,1.2518514027933483,6454.6063734078425,node_47,Running,9,1131,Recreate,Manual,232.45472417762093
pod_9264,kube-system,1.6177924417621434,0.634939932453618,288.6757724160358,624.9022774789278,0.9019918901507573,5559.794407226596,node_42,Failed,0,25711,RollingUpdate,Manual,119.49720297891675
pod_9265,kube-system,1.478951698897434,0.6873041523224896,3683.1474913012303,1535.7517823027665,1.5337190279722805,3488.713677662362,node_6,Succeeded,2,32690,RollingUpdate,Manual,235.09263963690984
pod_9266,kube-system,1.7226774822451134,2.871458223854064,1142.629368752104,600.8454666227732,0.17874050135128883,7071.935741481767,node_20,Succeeded,3,38540,Recreate,Manual,139.32040640274357
pod_9267,dev,0.9844179276722224,1.4063936258783973,4092.3560945240647,1245.6976754862194,0.20916297624969227,5149.926907312819,node_38,Running,2,15156,Recreate,Manual,498.32845233741705
pod_9268,kube-system,1.3586535616657958,0.6705030051613514,1838.8760769000726,6916.804559906031,2.9367193177462037,548.5141919600546,node_48,Failed,8,65456,RollingUpdate,Manual,113.59115990969748
pod_9269,kube-system,0.4178268615495242,3.0662256783067634,3799.7187082153414,1736.252687447674,3.6809371609988872,903.1126164193784,node_39,Failed,8,57383,Recreate,Auto,626.2173219250041
pod_9270,kube-system,0.6297516822641598,1.2624698386829114,1889.709439228387,1902.2186504321348,3.1748501021720514,601.520079525897,node_8,Failed,7,77091,RollingUpdate,Auto,424.8225846380431
pod_9271,kube-system,0.11590160523460977,3.656951762960066,2774.3988641686915,6319.865313178609,0.6576218217249918,3969.507971739419,node_26,Running,2,73248,RollingUpdate,Auto,138.99253253079203
pod_9272,prod,1.104961932482454,0.7075173206665297,965.1282842427272,4298.709395504921,3.208024367953039,5056.327654248155,node_31,Failed,3,65806,Recreate,Manual,8.599257664409055
pod_9273,dev,1.8994584044062495,3.151443356923724,4019.3396401701634,3220.3531627033976,3.96567250420832,321.78675869529525,node_0,Succeeded,1,97426,Recreate,Auto,813.9691067701406
pod_9274,kube-system,1.488586326823506,1.110142505362071,1572.067067884446,824.0759778828377,1.97614382350271,958.9839541672509,node_39,Unknown,6,90343,Recreate,Auto,896.5406649715665
pod_9275,prod,0.6217240669946951,3.078553134846556,1194.0301513591999,1246.9009907269256,1.5917386929737378,1517.190305282681,node_43,Succeeded,3,70598,RollingUpdate,Manual,497.955989259108
pod_9276,kube-system,0.40910718386008205,3.969213592007863,3967.350410177378,5845.152238470067,3.0129008283716416,6823.131390993947,node_45,Running,8,9903,Recreate,Manual,151.0945724692575
pod_9277,dev,1.2948953225211046,2.0664633755020354,1441.2308378558341,3162.9761860959547,3.9703514994425504,2813.0227125053298,node_34,Succeeded,7,21406,RollingUpdate,Auto,210.24741877048092
pod_9278,kube-system,1.5117333016268242,2.0282925257036384,883.0648299140664,1372.4920071716363,2.691140826014084,3924.8251866788196,node_28,Unknown,7,8369,Recreate,Manual,896.9682155613032
pod_9279,dev,0.1644325140410245,1.7023202208661339,1453.0342268073657,628.929635759476,1.5088711653563518,5616.446989165204,node_13,Failed,8,31631,Recreate,Auto,333.2355586535026
pod_9280,default,1.6215699864817625,3.6551367705055418,1335.27627788826,2458.4672106411385,3.195065174049918,109.01861411528989,node_46,Pending,6,97039,Recreate,Auto,188.26752698802395
pod_9281,kube-system,0.4798422163246069,1.4553028026871293,910.3062985677658,2151.4334796206767,0.09672875406918058,7403.221924636775,node_33,Unknown,2,17660,RollingUpdate,Manual,768.7314165638508
pod_9282,default,1.0877824425021765,0.9144551508015386,1339.3043706675567,1744.280898419566,0.449866296113159,6605.936791806442,node_35,Pending,8,42718,RollingUpdate,Manual,632.7951252709677
pod_9283,prod,1.0311457213628934,1.8581481504426587,2938.0243951739812,3921.453919662012,3.7844320640379028,4699.106829287433,node_48,Pending,8,58031,RollingUpdate,Auto,579.6090312852684
pod_9284,prod,1.8907402995037659,0.5222870520569876,3629.0890992419168,4192.953174247163,2.517268523353539,3106.0160116925817,node_26,Succeeded,6,86035,Recreate,Manual,405.2246291904286
pod_9285,prod,1.6401919712863835,2.3572916103426613,1346.1408749496075,5941.438055120095,0.7251445920232924,7648.157499063056,node_30,Failed,7,55115,RollingUpdate,Auto,821.094949544098
pod_9286,prod,1.2135480222509079,0.5539990441532099,233.57649619392927,4501.761363485121,3.614660256294211,6157.440818031984,node_1,Pending,3,41425,Recreate,Manual,91.69028682095215
pod_9287,kube-system,0.769396953027306,1.4147621489347861,1267.9767060487707,1251.120779479816,0.08857983625674537,1799.335142891543,node_28,Succeeded,1,8646,RollingUpdate,Auto,842.2660409883813
pod_9288,prod,0.948088867766235,1.6811191832866528,3957.7521852601226,3629.5717813059387,0.6782381792497394,6463.731229808809,node_22,Succeeded,2,99552,RollingUpdate,Manual,655.931477764163
pod_9289,kube-system,1.2598431292054189,1.563244497249042,736.2387286783795,755.9669771195831,2.323605942154289,6044.525600967345,node_41,Failed,3,88911,Recreate,Auto,135.7417850189615
pod_9290,default,0.4941746280490995,1.8102962182004756,3031.692335006531,8172.875064712138,0.08905142020487711,5807.886110424149,node_46,Running,7,99170,Recreate,Auto,602.3223091072094
pod_9291,dev,0.24993841855854523,2.8047578820438357,306.43406758979086,3563.7267191087394,2.4414045393594246,4597.07797487273,node_10,Unknown,2,66780,RollingUpdate,Manual,809.4899125345271
pod_9292,prod,1.584425654202112,1.8710849823935898,2814.6530708863447,5106.894410028961,1.055020452907359,7834.340180028461,node_3,Succeeded,9,51915,Recreate,Auto,393.9376428932727
pod_9293,kube-system,0.532460969663768,1.4840775484734077,1129.093081972104,7903.610483403333,1.741334026892822,2389.6223744516974,node_27,Pending,1,49739,RollingUpdate,Auto,259.5391373692748
pod_9294,default,0.5383110419792552,3.7241810310879337,3836.188517419164,5824.98059860582,2.720008195647122,7665.023815432509,node_36,Failed,9,28410,RollingUpdate,Auto,690.823451365836
pod_9295,dev,1.2069355823617869,2.42815763634171,2945.9736483219053,3268.4416353159763,0.49510461568137165,2964.8984436643395,node_0,Pending,9,99671,RollingUpdate,Auto,372.9585378633551
pod_9296,dev,0.7917605963532366,1.0250014185142056,2085.017737980669,802.3482118899256,3.154395202396781,5976.4201921161075,node_9,Unknown,7,35803,Recreate,Manual,680.1851995765428
pod_9297,kube-system,1.04611516727271,2.538967347163227,4077.2260476386273,1056.8754130614748,0.5594292164578722,3063.0960490985044,node_35,Running,8,50419,RollingUpdate,Auto,567.369106759995
pod_9298,kube-system,0.4122944924584754,1.2790562913033128,2086.4129596877497,549.7330164782089,3.2535499914043995,6716.704304883978,node_4,Running,3,5002,Recreate,Manual,530.035501836115
pod_9299,default,0.6996491541338605,2.5283573350249666,1901.8163211997987,3045.29632807455,3.6980980576440037,3104.004111950351,node_12,Unknown,2,33821,Recreate,Manual,69.5547471067871
pod_9300,dev,1.7362961493477809,2.543082708936238,3302.694161780787,6448.546041322017,2.1754155270255855,6247.875576916859,node_12,Succeeded,8,27828,RollingUpdate,Manual,78.47870280037273
pod_9301,dev,0.7043521287669241,1.34898367558508,3878.471076719868,4652.985094350849,2.111008888746079,6145.057068904293,node_10,Running,8,29084,RollingUpdate,Manual,404.3132783146427
pod_9302,default,1.9630676181873468,2.6738970380248923,308.40171076761607,5018.3353511205305,0.2564708701459124,4290.239843771345,node_2,Pending,4,6955,RollingUpdate,Manual,68.59715010427803
pod_9303,kube-system,1.7345835009883304,3.098592674332877,429.0117285720571,5156.217472711929,2.6086746933157547,3913.143702256568,node_49,Succeeded,6,77456,Recreate,Manual,9.673863970447783
pod_9304,kube-system,0.9796882145884872,0.7654877317823277,4021.0512795302907,5133.111971147077,3.5098901356910925,5287.827789726876,node_42,Failed,1,75553,RollingUpdate,Manual,668.4854896206476
pod_9305,kube-system,0.6649883450215276,1.8818786066937376,3827.660154941212,1638.9756661904576,3.9101329702050167,7021.114798900796,node_42,Running,8,88593,RollingUpdate,Manual,428.2600992850922
pod_9306,default,0.2980234899793841,2.2248033145631396,2783.2831219230648,6005.085129737292,1.0956845089255758,518.1579849728014,node_2,Running,2,32056,RollingUpdate,Auto,133.2306838983488
pod_9307,prod,1.6894894927528563,3.396507961932813,3902.335192887073,914.9633479818553,2.63822550053251,2493.3360395532727,node_45,Succeeded,4,27171,Recreate,Auto,286.42257039505137
pod_9308,default,0.11186867927448665,1.20456685038984,2846.8705993338317,6983.80210794973,0.8609201416357699,5368.658726966902,node_28,Pending,9,43523,RollingUpdate,Manual,518.3500832774055
pod_9309,kube-system,1.841777387226632,0.6936127671537886,744.6907702765701,5510.828297942915,2.322728313277655,5847.577949123931,node_37,Failed,0,13409,RollingUpdate,Auto,939.8242456531233
pod_9310,prod,0.295883854795007,2.2596723735256816,295.81876567795314,6489.398986834912,1.1544028663418997,1247.2398619650085,node_42,Failed,5,82275,Recreate,Auto,637.5313841525588
pod_9311,prod,1.0141920054058828,1.9971897835029666,3777.9770655692173,5034.941402686611,2.106899441272283,7862.074332067848,node_16,Pending,7,74708,Recreate,Auto,223.76356570834622
pod_9312,kube-system,1.1447010390482724,2.240572069927099,1136.2759172355545,6637.384067029035,2.2910068346529058,7463.387861504362,node_2,Running,1,12223,Recreate,Auto,692.0618628283033
pod_9313,dev,1.4493723438944313,2.630057592655628,3931.3003787614753,6691.559282329311,0.6761305399247779,7117.017782436902,node_39,Failed,8,70895,Recreate,Manual,100.00259381343979
pod_9314,kube-system,1.678981942603385,0.7697110390241542,2597.480491505569,7110.031354587043,3.2714476993105768,5257.76071541116,node_44,Unknown,3,57747,Recreate,Manual,71.34945863215425
pod_9315,dev,1.9692639732473953,1.1948357573188133,3418.1519200961757,4063.6577054110458,0.07394357990864941,855.4043210858217,node_41,Running,3,44683,RollingUpdate,Manual,343.97595757030285
pod_9316,prod,0.11995668956108894,3.6095802586573233,1894.0091754260425,3695.200723171768,3.1177570845477396,1260.0475900400097,node_28,Unknown,2,81911,Recreate,Manual,186.18151782112358
pod_9317,default,1.3020097474183767,0.8551029982807905,2963.5258968157186,2736.7276416225154,2.8317198866371904,2746.1525330023114,node_5,Pending,6,38432,Recreate,Manual,195.73970059932077
pod_9318,kube-system,1.9653372150397919,1.9668379360428885,3498.9038687970983,2544.2580714948995,1.128386878200125,3313.825398691947,node_33,Succeeded,4,8340,Recreate,Auto,266.57662296192495
pod_9319,kube-system,1.3767084304692718,3.5515929639332575,2246.4031096082945,3207.727472588912,1.5773000886353938,1573.912002918515,node_38,Unknown,9,20342,Recreate,Manual,312.63680707491613
pod_9320,default,0.44207374852466563,2.949175130046392,2059.7457980416025,2084.9263196148704,3.9212673622290413,7498.336241749902,node_7,Pending,4,49224,Recreate,Auto,213.8737101895736
pod_9321,dev,1.8165343748329308,2.60839998898516,3828.544377602335,2487.869311521746,0.03301079675993979,5313.569656049548,node_33,Unknown,7,62522,Recreate,Auto,240.6614018864106
pod_9322,kube-system,1.9667974604694545,1.0114406481905533,3512.5923744367688,3602.4701359753735,3.7183030464299853,3167.0068913130754,node_15,Running,0,29037,RollingUpdate,Auto,524.8018255088601
